5025	ブラウンさんをお願いします。	910832	May I talk to Mr. Brown?
5026	「ええ、オレンジジュースをお願いします」マイクは言った。	1620	""Yes, orange juice please,"" says Mike.
5026	「ええ、オレンジジュースをお願いします」マイクは言った。	3188190	""Yes, orange juice please,"" Mike said.
5027	「ああ！」は感嘆詞だ。	1621	""Ah!"" is an interjection.
5028	あなたは何を求めているのですか。	1622	What do you want?
5029	学校教育の義務的側面は子どもの学習意欲を改善させる様々な研究の多くの取り組みの中ではめったに分析されない。	1623	The mandatory character of schooling is rarely analyzed in the multitude of works dedicated to the study of the various ways to develop within children the desire to learn.
5030	あなたに不満があります。	1625	I have a bone to pick with you.
5031	君にお金をあげるから俺が必要なのか。	1626	Do you need me to give you some money?
5032	パリは世界で最も美しい街である。	1627	Paris is the most beautiful city in the world.
5034	なぁ、金は無いかもしれないけどまだプライドは捨てちゃいないんだ。	1629	Hey, I may have no money, but I still have my pride.
5035	私には夢がある。	1630	I have a dream.
5036	こちらは私の友達のレイチェルです。私たちは同じ高校に通っていました。	1631	This is my friend Rachel. We went to high school together.
5037	生活費が断然上がった。	1632	The cost of life increased drastically.
5038	作り事はすべて、真実だ。	1633	All that which is invented, is true.
5039	驚くこと、不思議に思うことは理解し始めるということなんだ。	1634	To be surprised, to wonder, is to begin to understand.
5040	だが宇宙は無限だ。	1635	But the universe is infinite.
5041	完璧であるには、欠点だけが欠けていた。	1636	To be perfect she lacked just one defect.
5042	しかし、逆もまた真である。	1637	And yet, the contrary is always true as well.
5043	物事は、ありのまま見るのではなく、自分自身をそこに見る。	1638	We don't see things as they are, but as we are.
5044	世界は奇人の巣だ。	1639	The world is a den of crazies.
5045	あなたは他の誰も見ていなかった場所で私を見つけた。	1641	You found me where no one else was looking.
5046	君が側にいてくれれば何もいらない。	1642	You're by my side; everything's fine now.
5046	君が側にいてくれれば何もいらない。	470201	If you are by my side, I don't need anything else.
5047	知らないってどういうこと？！	1643	What do you mean you don't know?!
5048	馬鹿みたい！	1644	You look stupid.
5048	馬鹿みたい！	282413	This is silly!
5049	寝ようと思う。	1645	I think I'm gonna go to sleep.
5050	私の名前はジャックです。	1646	My name is Jack.
5051	買い物に行かなければならない。一時間で戻るよ。	1650	I have to go shopping. I'll be back in an hour.
5052	とっても好きよ。	1647	I like it very much.
5052	とっても好きよ。	2765411	I really like it.
5052	とっても好きよ。	2765412	I like it a lot.
5053	明日会いましょうか？	1648	We're meeting up tomorrow?
5053	明日会いましょうか？	899087	Shall we meet tomorrow?
5053	明日会いましょうか？	899088	Would you like to meet tomorrow?
5054	イタリア語では何て言うんですか。	1649	How do you say that in Italian?
5055	ここから遠いの？	1651	Is it far from here?
5056	これらの物は私の物ではない。	1652	These things aren't mine!
5057	ありがとう、それだけだよ。	1653	Thanks, that's all.
5058	僕と踊ってくれませんか。	1654	Would you like to dance with me?
5059	何時ですか。	24596	What time do you have?
5059	何時ですか。	428402	What time is it?
5060	ご出身はどちらですか。	370703	Where are you from?
5061	あなたの名前は？	70623	What is your name?
5061	あなたの名前は？	408293	What's your name?
5062	イタリアはとても美しい国です。	1658	Italy is a very beautiful country.
5063	私のせいじゃない！	1659	It's not my fault!
5064	一晩泊めてもらいたいんだけど。	1660	I'd like to stay for one night.
5065	この辺りにユースホステルはありますか？	1662	Is there a youth hostel near here?
5065	この辺りにユースホステルはありますか？	568302	Is there a youth hostel around here?
5066	シャワーはどこですか。	1663	Where are the showers?
5067	口を開けてください！	1664	Open your mouth!
5069	財布をなくしたの。	1666	I have lost my wallet.
5070	賛成です。	436281	I agree.
5071	愛情は浪費されるものではない。	1668	Love is never wasted.
5072	人生とは、他の予定を立てることに忙しくしている時に起こる現象のことだ。	1669	Life is what happens to you while you're busy making other plans.
5073	欲しくないという事は持っていると同じことだ。	1670	Not wanting is the same as having.
5074	彼はとてもセクシーだ。	1671	He's very sexy.
5075	ひとりにさせて！	25534	Leave me alone!
5075	ひとりにさせて！	27641	Leave me alone.
5076	「塩を取って下さい」「はい、どうぞ」	1673	""Pass me the salt, please."" ""Here you are."
5077,やらなければならない事がありすぎる！,1674,There are too many things to do!
5078,おいくつですか？,436243,How old are you?
5079,ねぇ遊んでよ、とっても退屈なの！,1676,"Come on, play with me, I'm so bored!"
5080,私のチョコレートを食べることを考えさえしないで。,1677,Don't you even think of eating my chocolate!
5081,飲み物を俺に頼まないでくれよ。自分で買いにいけばいいだろ。,1678,Stop asking me for a drink! Go get it yourself.
5082,あんたのせいで食欲をなくしたよ。,1679,Thanks to you I've lost my appetite.
5083,とにかく誰かをぶたないと気が済まない。,1680,I really need to hit somebody.
5084,最後に家族でディズニーランドへに行ってからもう随分になる。,1682,It has been so long since I last went to Disneyland with my family.
5085,両親がくだらないことで言い争っていて、とてもいらいらするよ。,1683,My parents keep arguing about stupid things. It's so annoying!
5086,日焼け止めを塗りたくないならそれは君の問題だからいいけれど、でも日焼けしたからって僕に不満を言うのは止めてくれよ。,1684,"If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn."
5087,友達はいつも僕のこととても落ち着いてるって言うけれど、家族にはいつもいらいらしているって言われるんだ。,1685,"My friends always say I'm too calm, but my family always says I'm too annoying."
5088,あの蜘蛛が大嫌い。いつもそこにいて私が掃除するときいらいらさせるの。,1686,I hate those spiders. They're always there to freak me out when I'm cleaning.
5089,あぁいらいらする・・・今やパソコンを使うたびに頭痛がするよ。,1687,So annoying... Now I get a headache whenever I use the computer!
5090,とても暑くて、車のボンネットで卵が焼けるよ。,1688,It's so hot that you could cook an egg on the hood of a car.
5091,誰がこの問題をしらないんだ？,1681,Who doesn't know this problem?!
5092,今日はとても暑い。,1689,It is very hot today.
5092,今日はとても暑い。,694423,It's very hot today.
5093,誰も来なかった。,1690,Nobody came.
5093,誰も来なかった。,2238072,No one came.
5094,赤い冷蔵庫を見たことがない。,471785,I have never seen a red refrigerator.
5095,彼は約束を破った。,304317,He broke his word.
5095,彼は約束を破った。,1130045,He broke his promise.
5095,彼は約束を破った。,2869993,He didn't keep his promise.
5096,偽りの姿を愛されるくらいなら、嫌われた方がましだ。,1693,Better to be hated for who you are than loved for who you're not.
5097,心配しないで、楽しくいこう！,1800,"Don't worry, be happy!"
5098,馬が亡くなってから鞍が淋しい。,1694,It's lonely in the saddle since the horse died.
5099,私の目は夢を反映する海である。,1696,My eyes are an ocean in which my dreams are reflected.
5100,私が話しているときは私を見て！,1698,Look at me when I talk to you!
5101,女性がいなければ世界はどうなっていただろう。,1699,What would the world be without women?
5102,君が演説をして誰も来なかったらどうするの？,1700,What if you gave a speech and nobody came?
5103,君を元気にさせるのに何と言っていいか分からないよ。,1701,I don't know what to say to make you feel better.
5104,私のタイプじゃない。,1702,This is not my type.
5105,時間を潰そうとしていた。,1703,I was trying to kill time.
5106,こんな馬鹿げた考えをどうやって思いついたんだ？,1704,How did you come up with this crazy idea?
5107,疲れているんだ。,1705,I'm tired.
5108,ホットチョコレート欲しい人ー？,1706,Who wants some hot chocolate?
5109,もっとゆっくり話してください！,1707,"Speak more slowly, please!"
5111,いつ着くの？,1709,When do we arrive?
5112,勘定お願いします。,1710,"The check, please."
5112,勘定お願いします。,21098,"Check, please."
5112,勘定お願いします。,462578,"The bill, please."
5113,それで何をしようとしているの？,1711,And what are we going to do?
5114,頭痛がする。,1712,I have a headache.
5114,頭痛がする。,456425,My head hurts.
5115,電話はどこでできる？,1713,Where can one make a phone call?
5115,電話はどこでできる？,1582614,Where can I make a phone call?
5116,いびきをかくことは認めるよ・・・。,1714,I must admit that I snore.
5117,今夜教会に行くよ。,1715,Tonight we're going to church.
5117,今夜教会に行くよ。,2785958,I'm going to church tonight.
5118,元気？旅行は良かった？,1716,How are you? Did you have a good trip?
5119,気分がよくないんだ。,1717,I don't feel well.
5120,警察を呼んで！,1718,Call the police!
5120,警察を呼んで！,2245027,Call the cops.
5121,値段が高すぎる！,1719,It's too expensive!
5121,値段が高すぎる！,462882,The price is too high.
5121,値段が高すぎる！,925077,It is too expensive.
5122,彼女は寝たふりをしているからいびきをかいていないんだ。,1720,She's faking sleep. That's why she's not snoring.
5123,靴が小さすぎるから新しいのを買う必要があるな。,1721,My shoes are too small. I need new ones.
5124,逃げよう。サツが来てる。,1722,We're getting out of here. The cops are coming.
5125,メリークリスマス！,1723,Merry Christmas!
5126,10ヶ国語を話せたらどんなにかっこいいだろう！,1724,It would be so cool if I could speak ten languages!
5127,「もし疲れているなら寝たらどう？」「僕が今寝たらあまりに早く目覚めてしまうから」,1725,"If you're tired, why don't you go to sleep?"" ""Because if I go to sleep now I will wake up too early."
5128,私の言う事を聞くべきだったのに。,1726,You should have listened to me.
5130,体が触れられたとき肌の感覚器官は脳に信号を送り、エンドルフィンのような化学物質が放出される。,1728,"When the body is touched, receptors in the skin send messages to the brain causing the release of chemicals such as endorphins."
5131,2006年上海では15万組の夫婦が結婚すると予想されている。,1730,One hundred and fifty thousand couples are expected to get married in Shanghai in 2006.
5132,ニジェールでは50万人もの子供たちが未だ栄養失調に直面している。,1732,Half a million children still face malnutrition in Niger.
5134,自転車は都会の環境を破壊することなく資源利用を持続することのできる道具である。,1734,Bicycles are tools for urban sustainability.
5135,仏政府は国家予算の帳尻を合わせるよう納税者に挑むオンラインゲームを売り出した。,1735,The French government has launched an online game that challenges taxpayers to balance the national budget.
5136,彼がそれを聞いたら喜ぶよ。,1736,He would be glad to hear that.
5137,証明もできないのに、一体何を真実だと信じるのだ？,1737,What do you believe is true even though you cannot prove it?
5138,コンピューターのおかげで人間は馬鹿になる。,1738,Computers make people stupid.
5139,考えていることを聞くな。やることを聞け。,1739,Don't ask what they think. Ask what they do.
5140,何かを証明しようとする場合、それが真実であるという確信を持つことは何らかの手助けになる。,1740,"When you're trying to prove something, it helps to know it's true."
5141,世界を変えるのは情報ではなくコミュニケーションだ。,1741,"What changes the world is communication, not information."
5142,ほとんどの科学的進歩は当然のことについての発見に過ぎない。,1742,Most scientific breakthroughs are nothing else than the discovery of the obvious.
5144,過去は知られているが変えられない。未来は未知だが変えることができる。,1744,"The past can only be known, not changed. The future can only be changed, not known."
5145,鍵となる問題は何を得ることができるかではなく、何を失わなければならないかである。,1745,The key question is not what can I gain but what do I have to lose.
5146,誤解され得るものはいずれすべて誤解されるであろう。,1746,Anything that can be misunderstood will be.
5147,何で人生はこんなに苦悩でいっぱいなんだ？,1748,Why is life so full of suffering?
5148,睡眠は重要であるにもかかわらず、その役割は謎である。,1749,"Despite the importance of sleep, its purpose is a mystery."
5149,情熱は苦悩を生む。,1751,Passion creates suffering.
5150,ジュネーブから来る列車が駅に到着します。,1752,The train from Geneva will arrive at the station.
5151,彼の誕生日に贈り物をあげたいんです。,1753,I would like to give him a present for his birthday.
5152,おなか空いた！,1754,I'm starving!
5152,おなか空いた！,404096,I'm hungry!
5152,おなか空いた！,1839531,I'm hungry.
5153,アンティグアに友達はいますか？,1755,Do you have friends in Antigua?
5154,一立方メートルは千リットルにあたる。,1756,A cubic meter corresponds to 1000 liters.
5155,私は結婚していて子どもが二人いる。,1758,I am married and have two children.
5156,彼はピアノを上手に弾く。,1759,He plays the piano very well.
5157,あまり見えない。,1760,I see it rarely.
5158,パリで勉強したい。,1761,I'd like to study in Paris.
5159,あなた私が誰か知らないのね。,1762,You don't know who I am.
5160,野菜を食べたら？,2765281,Why don't you eat some vegetables?
5161,なぜ人々は映画を見に行くのか？,1764,Why do people go to the movies?
5162,私は服を脱いでいる。,1765,I'm undressing.
5163,このような辞書には、「冷蔵庫」という言葉を使った例文が少なくとも2つは載っているはずだ。,1769,"In a dictionary like this one there should be at least two sentences with ""fridge""."
5164,創造説は擬似科学だ。,2662020,Creationism is pseudoscience.
5165,風がおだやかになった。,1771,The wind calmed down.
5166,私の持っている全てをあなたに与えるために時間をちょうだい。,1773,Give me time to give you everything I have!
5167,意志あるところには道がある。,1775,"Where there's a will, there's a way."
5168,ローマは一日にして成らず。,1777,Rome wasn't built in a day.
5169,沈黙は同意を表す。,1778,Silence gives consent.
5170,「おわったの」「それどころかまだ始めていないよ」,1779,"Have you finished?"" ""On the contrary, I have not even begun yet."
5171,「おはよう」とトムは微笑みながら言った。,1780,"Good morning"", said Tom with a smile.
5172	ワインとは、ボトルに詰められた詩である。	1782	Wine is poetry in bottles.
5172	ワインとは、ボトルに詰められた詩である。	553931	Wine is poetry put into a bottle.
5172	ワインとは、ボトルに詰められた詩である。	560974	Wine is bottled poetry.
5173	あの日が私の人生で最高の日だった。	1783	That was the best day of my life.
5174	ドイツ語は分かりません。	1784	I don't understand German.
5175	決めました。	1785	I made my decision.
5175	決めました。	2111662	I've decided.
5176	約束するよ。	1786	I give you my word.
5178	不規則動詞の勉強は好きではない。	1802	I don't like learning irregular verbs.
5179	本を取ってそれを読みなさい。	1803	Take a book and read it.
5180	あなたは私に夢を見させてくれるのね。	1806	You make me dream.
5181	うれしさで舞い上がっています。	1807	I'm beside myself with joy.
5182	それは全くの真実です。	1812	That's the absolute truth.
5183	寒い。	1813	It's cold.
5184	喉が渇いた。	1814	I'm thirsty.
5185	高校時代について最も後悔することを人々に尋ねると大抵の人は決まってこう言う。時間を無駄にしすぎていた、と。	1815	When I ask people what they regret most about high school, they nearly all say the same thing: that they wasted so much time.
5186	したいことが出来なければ出来ることをしなさい。	1817	When you can't do what you want, you do what you can.
5187	親切にしてやればつけあがる。	1818	Give him an inch and he'll take a yard.
5188	あなたは正しい。	411667	You're right.
5189	わざとやったのね！	1819	You did this intentionally!
5189	わざとやったのね！	2772519	You did it on purpose, didn't you?
5190	彼に何も言わなかったの？	1820	You didn't tell him anything?
5190	彼に何も言わなかったの？	983814	You mean you didn't tell him anything?
5191	あなたは私の好みのタイプです。	1822	You're my type.
5192	あなたは抵抗できない。	1823	You're irresistible.
5193	また後でかけ直していただけませんか？	1824	Could you call again later, please?
5194	私は誰と話しているの？	1825	Who am I talking with?
5195	さぁ笑って、泣くのは後！	1827	Smile now, cry later!
5196	人生は美しい。	1829	Life is beautiful.
5197	彼はあなたにあなたのセックスライフを語って欲しくないんだよ。	1833	He doesn't want you to tell him about your sex life.
5198	男性が好きなのになぜ女性と結婚するの？	1835	Why would you marry a woman if you like men?
5199	なんで考えを変えたの？	1838	What made you change your mind?
5200	あなたがじゃがいもを買うように奇蹟を買うことができないなんて本当に残念だわ。	1840	It's a pity that you can't buy miracles like you would buy potatoes.
5201	この赤ちゃんペンギンとっても可愛い！	1848	This baby penguin is too cute!
5202	病院にいるよ。雷に打たれたんだ。	1850	I'm at the hospital. I got struck by lightning.
5203	君の助けが必要なんだ。	257113	I need your help.
5204	止めて！あなたは彼女の気分を害してるわ。	1479	Stop it! You're making her feel uncomfortable!
5205	あなたにとってひらめきの最大の源は何？	1852	What is your greatest source of inspiration?
5206	一緒に暮らせる誰かと結婚するのではなく、その人なしでは生きていけない人と結婚するのよ。	1853	You don't marry someone you can live with — you marry the person whom you cannot live without.
5207	理論上、理論と実行の間には何の違いもないが、実際上違いはあるものだ。	1854	In theory, there is no difference between theory and practice. But, in practice, there is.
5208	あまりに馬鹿げていて言葉にできないことは歌うことで生み出される。	1857	Anything that is too stupid to be spoken is sung.
5208	あまりに馬鹿げていて言葉にできないことは歌うことで生み出される。	430009	Everything that is too stupid to say, is sung.
5210	学校へ行きたくない。	1860	I don't want to go to school.
5211	私たちはもう終わったわ。指輪を返して！	1861	It's over between us. Give me back my ring!
5212	雨が降っている。	1862	It is raining.
5212	雨が降っている。	456237	It's raining.
5213	今日海岸に行こうと思っていたのに雨が降ってきた。	1863	I was planning on going to the beach today, but then it started to rain.
5214	彼女は本当に賢いよね？	1864	She's really smart, isn't she?
5215	明日図書館で勉強するつもりです。	1874	Tomorrow, I'm going to study at the library.
5216	遅すぎる。	1875	Too late.
5216	遅すぎる。	1894557	It's too late.
5217	昨日動物園に行った。	1876	I went to the zoo yesterday.
5218	私たちは戦いに勝った。	1877	We won the battle.
5220	毎日お昼ご飯を作っているよ。	1879	I make lunch every day.
5221	今朝テレビを見ました。	1880	I watched TV this morning.
5222	食事中本を読んだ。	1881	I read a book while eating.
5223	僕はあまりに疲れていたので昼休みにひと眠りした。	1882	I slept a little during lunch break because I was so tired.
5224	先週中国語を習い始めました。	1883	I started learning Chinese last week.
5225	私は海の近くに住んでいるのでよく海岸に行きます。	1885	I live near the sea, so I often get to go to the beach.
5225	私は海の近くに住んでいるのでよく海岸に行きます。	3567588	I live near the sea, so I often go to the beach.
5226	君のめがねが床に落ちたよ。	1888	Your glasses fell on the floor.
5227	一日に何回鏡で自分を見ているの？	1889	How many times a day do you look at yourself in the mirror?
5228	昨年ロンドンへ行きました。	1890	We went to London last year.
5229	彼女はそのことについて話したくないんだよ。	1891	She doesn't want to talk about it.
5230	もっと時間が必要だ。	436863	I need more time.
5231	私の弟はテレビを見ている。	1900	My little brother is watching TV.
5231	私の弟はテレビを見ている。	614051	My brother is watching TV.
5231	私の弟はテレビを見ている。	614438	My younger brother is watching TV.
5232	彼は常時彼の才能をねたむ人々から中傷されることにうんざりしていた。	1938	He was sick of being vilified all the time by people who were jealous of his ability.
5233	カトリックを信じていない人々でさえ象徴的指導者として法王を敬っている。	1940	Even people who don't believe in the Catholic church venerate the Pope as a symbolic leader.
5234	飛行機が乱気流に近付いていたため操縦士は乗客にシートベルトを締めるよう呼びかけた。	1944	As the plane was approaching turbulence, the pilot asked the passengers aboard the plane to fasten their seat belts.
5235	ジェイソンは無口な人だったので彼が何かを言うたび驚いていた。	1947	Jason was a taciturn individual, so it was always a real surprise when he said anything.
5236	国王はいつも自分を褒めるおべっか使いにうんざりしていたので彼らを遠くへ飛ばした。	1948	The king was tired of his sycophants always praising him, so he sent them away.
5237	スペンサーはいたずらをした友達に仕返しをするひそかな計画を誰にも言わないだろう。	1949	Spenser would not tell anyone his surreptitious plan to get back at his friends for pranking him.
5238	もしスペンサーが文を足して訳し続けなければ、他の貢献者がきっと彼を追い抜くだろう。	1950	If Spenser doesn't keep adding and translating sentences, the other contributors will surely surpass him.
5239	彼の評論は問題の表面的な分析結果を取り上げていただけだったのでクラスで最上位の成績を得たことにとても驚いた。	1952	His essay gave only a superficial analysis of the problem, so it was a real surprise to him when he got the highest grade in the class.
5240	結婚式ではあまりにたくさんのごちそうが出されたので、新郎新婦はもっと多くの人を呼ぶべきだったかなと思い始めた。	1962	Food and drink were served in such profusion at the wedding that the bride and groom began to wonder if they should not have invited more guests.
5241	この評論を優勝作品に選んだ基準は何ですか。	2003	What criterion did you use when you elected this essay as the winner?
5242	私は自分の仕事を気に入っています。	2007	I like my job very much.
5243	殺人犯は有罪判決を受けて終身刑に処せられた。	2009	The murderer was convicted and sentenced to life in prison.
5244	小規模の森林火災はみるみる広がり大火災となった。	1625846	A small forest fire quickly spread and became a huge conflagration.
5245	全生徒がプロムの夜礼儀正しく振る舞っているのを見て驚いた。	2018	It was a surprise to see all the students behaving with decorum on prom night.
5246	わたしはあなたの夢を見ました。	2022	I dreamt about you.
5246	わたしはあなたの夢を見ました。	776012	I dreamed about you.
5247	新しいパソコンを買わねばなりません。	2023	I have to get a new computer.
5248	負けない！	2024	I won't lose!
5249	学校に遅刻した。	2025	I was late to school.
5249	学校に遅刻した。	2768601	I was late for school.
5250	もうすぐ授業が再開する。	2026	Classes are starting again soon.
5251	くしゃみが出そう・・・ティッシュちょうだい。	2027	I think I'm gonna sneeze. Give me a tissue.
5252	この日はただ時間とお金の無駄だった。	2029	This day was just a waste of time and money.
5253	でもあなたは私に言ってくれなかったでしょ！	2031	But you've never told me about this!
5254	自分のウェブサイトの構成を変えた。	2032	I've changed my website's layout.
5255	まだ晴れている間に洗濯をしなければなりません。	2035	I have to do laundry while it's still sunny.
5256	ごめん。出来るとは思えないよ。	2036	Sorry, I don't think I'm gonna be able to.
5257	時間はたっぷりあった。	2037	You had plenty of time.
5258	私を批判するのは止めて！	2038	Stop criticizing me!
5259	ねぇ私に話してよ、トラング。	2039	Come on! Talk to me, Trang.
5260	ほぼ終わった。	2040	I'm almost done.
5261	いくつサンドイッチ残ってるの？	2042	How many sandwiches are there left?
5262	窓から日が沈むのを見ることができるだろう。	2045	We could see the sunset from the window.
5262	窓から日が沈むのを見ることができるだろう。	1010152	You can see the sun setting from the window.
5263	私が絶対勝てないってあなた言った？	2047	Did you say that I could never win?
5264	外は真っ暗だ。	2048	It's all dark outside.
5264	外は真っ暗だ。	1053373	It's dark outside.
5264	外は真っ暗だ。	1053374	It's pitch black outside.
5265	何が起こったの？アパート全体水浸しだよ。	2049	What happened? There's water all over the apartment.
5266	夏休みの間、私は夜中に夕食を食べていた。	2050	During summer breaks, I ate dinner at midnight.
5267	自殺なんてするんじゃない。	2054	Never try to die.
5268	この業界ではもう年をとりすぎている。	2055	I am too old for this world.
5269	税金を払ったら実生活の始まりだ。	2058	Life begins when you pay taxes.
5270	彼は彼の人生の話を私にしてくれた。	2063	He told me the story of his life.
5270	彼は彼の人生の話を私にしてくれた。	1396499	He told me his life's story.
5271	何を話しているの？	2066	What are you talking about?
5272	飴がほしい。	2067	I want a piece of candy.
5272	飴がほしい。	2763573	I want some candy.
5273	今日はきっと楽しくなると思っていたよ。	2068	I knew that today would be fun.
5274	いつご飯食べるの？お腹空いたよ。	2073	When are we eating? I'm hungry!
5275	学校は好きじゃない。	386739	I don't like school.
5276	明日授業があります。	2075	I have class tomorrow.
5278	「ありがとう」「どういたしまして」	2077	""Thank you."" ""You're welcome."
5278,「ありがとう」「どういたしまして」,1050524,"Thanks."" ""You're welcome."
5279,冬は私の一番好きな季節です。,2079,Winter is my favorite season.
5280,あなたからさまざまなことを学びました。,2083,I learned a lot from you.
5281,彼女は無理なお願いをしている。,2095,She's asking for the impossible.
5282,彼は跡形もなく姿を消してしまったんだ。,2096,He disappeared without a trace.
5283,コミュニケーションなしに進展はあり得ない。,2098,There cannot be progress without communication.
5284,私はひざを曲げずに両方の手のひらを床に付けることができる。,2097,I can place the palms of my hands on the floor without bending my knees.
5285,誰しも、夢はかなうと信じたいものだ。,2099,Everyone would like to believe that dreams can come true.
5286,夢を実現するのに一番良いのは目を覚ますことである。,2100,The best way to make your dreams come true is to wake up.
5287,世界は君を中心に回っているわけではないんだよ。,2101,The world doesn't revolve around you.
5288,この世は、愚か者だらけ。,2102,The world is full of fools.
5289,私の命が危ないと言ってるわけですか？,2103,Are you saying my life is in danger?
5290,僕の人生がどんなものか、君は分かっているのか？,2104,Do you have any idea what my life is like?
5291,この場所には不思議な雰囲気がある。,2105,This place has a mysterious atmosphere.
5292,これにつきまして、お考えをお聞かせ願えればと存じます。,2106,I look forward to hearing your thoughts on this matter.
5293,同性愛者ですが何か？それが犯罪だとでも？,2107,So what if I am gay? Is it a crime?
5294,彼のいない人生はむなしい。,2108,My life is hollow without him.
5294,彼のいない人生はむなしい。,1412473,My life is empty without him.
5295,私の母はオレンジジュースを二本買った。,2110,My mother bought two bottles of orange juice.
5296,彼女は黒い帽子をかぶっていた。,2111,She was wearing a black hat.
5297,私たちは朝食にパンケーキを作った。,2112,We made pancakes for breakfast.
5298,きょう何を昼食に食べましたか。,401813,What did you eat for lunch today?
5298,きょう何を昼食に食べましたか。,416370,What did you have for lunch today?
5299,午後はずっと友人とおしゃべりをして過ごした。,2114,I spent the whole afternoon chatting with friends.
5300,私はもっと自立したいと思っている。,2115,I want to be more independent.
5301,そこに一日中ただ立っているつもりかい？,2116,Are you just going to stand there all day?
5302,ウサギには長い耳と短い尾がある。,2117,A rabbit has long ears and a short tail.
5302,ウサギには長い耳と短い尾がある。,1396365,Rabbits have long ears and short tails.
5303,私の心は幸福感でいっぱいだった。,2118,My heart was filled with happiness.
5304,彼は嫌な思い出が消えることを願っている。,2119,He wishes to erase bad memories.
5305,私は秘密を漏らしたりしません。,2121,Your secret will be safe with me.
5306,君の愚痴はもう聞きたくないよ。,2122,I don't want to hear any more of your complaining.
5307,そんな不当な提案は、拒否すべきだったのに。,2124,You should have refused such an unfair proposal.
5307,そんな不当な提案は、拒否すべきだったのに。,1396371,You should've rejected such an unfair proposal.
5308,数学はただ公式を暗記すればいいというものではない。,2126,Mathematics is not just the memorization of formulas.
5309,そういう印象を与えるつもりではなかったんです。,2127,I didn't mean to give you that impression.
5309,そういう印象を与えるつもりではなかったんです。,416368,I didn't mean to give that impression.
5310,やった！2回続けて勝っちゃった！,2128,Yes! I won twice in a row!
5311,ファストフードはもう飽きた。,2129,I'm tired of eating fast food.
5312,バカンスに行くのが待ち遠しい。,2131,I can't wait to go on a vacation.
5313,うんざりするのにももう疲れた。,2130,I'm sick and tired of being sick and tired.
5314,もし電気がないと、私たちの暮らしがどのようなものになるか想像できますか。,2134,Can you imagine what our lives would be like without electricity?
5314,もし電気がないと、私たちの暮らしがどのようなものになるか想像できますか。,30713,Can you imagine what our life would be like without electricity?
5316,彼の話はあまりにも馬鹿げていたので誰も信じなかった。,2139,His story was too ridiculous for anyone to believe.
5317,私はこのプロジェクトに参加できることを誇りに思います。,2150,I am proud to be a part of this project.
5319,どこにいますか？,2168,Where are you?
5320,どこに行きますか？,371443,Where are you going to?
5320,どこに行きますか？,416367,Where are you going?
5321,体を大事にしなさい。,2260,Take good care of yourself.
5322,日本には美しい都市が多い。例えば京都、奈良だ。,2299,"Japan is full of beautiful cities. Kyoto and Nara, for instance."
5323,どこから来ましたか？,413605,Where have you come from?
5324,彼のことを知らない。,2319,I don't know him.
5325,何歳ですか。,288982,How old is he?
5325,何歳ですか。,436243,How old are you?
5326,土曜日までに本を返さなければなりません。,2405,I have to give back the book before Saturday.
5327,ハロー、問題が解決したよ。以上お知らせでした。,2407,"Hi, I just wanted to let you know that the problem is fixed."
5328,どうしてノートパソコンは持っているのに携帯電話は持っていないの？,2408,How can you have a laptop and not a cell phone?
5329,私は友達とビールを飲みに行った。,2409,I went to drink a beer with friends.
5330,彼らは言い争いをした。,2412,They quarreled.
5331,私はキャビアを食べた。,2413,I ate caviar.
5332,いくらですか？,2418,How much is it?
5332,いくらですか？,436193,How much does it cost?
5333,クレジットカードでも良いですか？,399051,Do you accept credit cards?
5333,クレジットカードでも良いですか？,2220910,Do you take plastic?
5334,すぐに伝票をお持ちします。,2420,I'll bring you the bill immediately.
5335,ごめん、お釣りが無い。,2425,"I'm sorry, I don't have change."
5336,状況は私たちが思っていたよりも悪い。,2426,The situation is worse than we believed.
5337,彼らはなぜなのかさえ知らない。,2428,They don't even know why.
5338,私はあなたに本当のことを言って欲しい。,2429,I want you to tell me the truth.
5339,あなたは私が出発してから到着した。,2430,You arrived at the moment I left.
5340,私は友達に話しかけた。,2437,I talked to friends.
5341,映画は2時に始まった。,2438,The film started at 2 o'clock.
5341,映画は2時に始まった。,516611,The film began at 2.
5342,映画は2時間続いた。,2440,The film lasted 2 hours.
5343,あなたが戻って来てくれて嬉しいです。,2441,I'm glad to see you back.
5344,あなたはすっかり変わりましたね。,2442,You changed a lot.
5345,何が起きたのか話して下さい。,2444,Tell me what happened.
5346,彼女達は真面目な子たちです。,2445,They are sensible girls.
5347,あなたって、なんてきれいなんでしょう！,2446,How beautiful you are!
5348,あなたはもっと仕事をしなければなりません。,2448,You must work more.
5349,成功だ！,488204,We succeeded!
5349,成功だ！,1107965,We did it!
5993,マリアさんの髪は長いです。,5994,Maria has long hair.
5993,マリアさんの髪は長いです。,1191061,Maria's hair is long.
5996,あしたは、来なくていいよ。,5997,You don't have to come tomorrow.
5996,あしたは、来なくていいよ。,1191064,It's not necessary to come tomorrow.
6001,薬を飲まなければなりません。,5999,I have to take medicine.
6004,ここで写真を撮らないでください。,6002,Please do not take photos here.
6004,ここで写真を撮らないでください。,1191068,Please don't take pictures here.
6006,奈良は静かで、きれいな町です。,6005,Nara is a quiet and beautiful city.
6010,公園を散歩しています。,6008,I'm taking a walk in a park.
